dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,18.361474,281.596075,18.908921,17.528202,7.853553,-3.278985,5.905935
0.010000,18.525086,281.531036,19.084987,17.606542,7.834032,-1.952071,5.903710
0.010000,18.689279,281.465344,19.261833,17.684614,7.807229,-2.680247,5.901499
0.010000,18.854048,281.399001,19.439457,17.762414,7.780000,-2.722938,5.899304
0.010000,19.019389,281.332006,19.617855,17.839843,7.742841,-3.715947,5.897124
0.010000,19.185299,281.264360,19.797026,17.917063,7.722031,-2.080920,5.894959
0.010000,19.351775,281.196065,19.976966,17.994012,7.694866,-2.716557,5.892810
0.010000,19.518813,281.127121,20.157673,18.070666,7.665449,-2.941703,5.890677
0.010000,19.686408,281.057530,20.339142,18.146903,7.623654,-4.179494,5.888560
0.010000,19.854558,280.987293,20.521371,18.222961,7.605796,-1.785813,5.886460
0.010000,20.023259,280.916411,20.704358,18.298716,7.575503,-3.029288,5.884376
0.010000,20.192506,280.844885,20.888099,18.374089,7.537301,-3.820189,5.882309
0.010000,20.362297,280.772717,21.072591,18.449141,7.505272,-3.202853,5.880259
0.010000,20.532628,280.699909,21.257830,18.523952,7.481113,-2.415898,5.878227
0.010000,20.703496,280.626462,21.443814,18.598413,7.446065,-3.504828,5.876212
0.010000,20.874895,280.552380,21.630539,18.672434,7.402046,-4.401923,5.874215
0.010000,21.046824,280.477662,21.818001,18.746261,7.382711,-1.933532,5.872236
0.010000,21.219278,280.402311,22.006199,18.819747,7.348597,-3.411324,5.870276
0.010000,21.392254,280.326331,22.195126,18.892717,7.297031,-5.156611,5.868333
0.010000,21.565748,280.249722,22.384781,18.965520,7.280289,-1.674211,5.866410
0.010000,21.739757,280.172488,22.575161,19.037966,7.244603,-3.568631,5.864505
0.010000,21.914276,280.094631,22.766260,19.109872,7.190567,-5.403637,5.862619
0.010000,22.089304,280.016153,22.958076,19.181610,7.173859,-1.670746,5.860752
0.010000,22.264836,279.937057,23.150605,19.252949,7.133927,-3.993181,5.858905
0.010000,22.440867,279.857346,23.343843,19.323778,7.082875,-5.105205,5.857077
0.010000,22.617396,279.777023,23.537787,19.394413,7.063445,-1.943044,5.855269
0.010000,22.794419,279.696091,23.732433,19.464578,7.016544,-4.690080,5.853481
0.010000,22.971931,279.614553,23.927776,19.534319,6.974078,-4.246603,5.851713
0.010000,23.149931,279.532413,24.123814,19.603810,6.949085,-2.499323,5.849965
0.010000,23.328412,279.449673,24.320541,19.672735,6.892542,-5.654270,5.848238
0.010000,23.507374,279.366337,24.517955,19.741377,6.864203,-2.833891,5.846531
0.010000,23.686813,279.282408,24.716052,19.809651,6.827371,-3.683186,5.844845
0.010000,23.866723,279.197891,24.914825,19.877341,6.769032,-5.833929,5.843180
0.010000,24.047104,279.112789,25.114274,19.944839,6.749738,-1.929374,5.841536
0.010000,24.227950,279.027105,25.314391,20.011768,6.692981,-5.675758,5.839913
0.010000,24.409259,278.940844,25.515175,20.078339,6.657072,-3.590842,5.838312
0.010000,24.591028,278.854009,25.716620,20.144552,6.621317,-3.575514,5.836732
0.010000,24.773253,278.766605,25.918722,20.210155,6.560285,-6.103188,5.835174
0.010000,24.955931,278.678636,26.121477,20.275555,6.539992,-2.029298,5.833637
0.010000,25.139057,278.590106,26.324880,20.340326,6.477120,-6.287177,5.832122
0.010000,25.322630,278.501020,26.528928,20.404788,6.446144,-3.097633,5.830630
0.010000,25.506647,278.411381,26.733616,20.468779,6.399159,-4.698533,5.829159
0.010000,25.691102,278.321195,26.938939,20.532258,6.347906,-5.125322,5.827711
0.010000,25.875995,278.230466,27.144893,20.595445,6.318697,-2.920838,5.826285
0.010000,26.061321,278.139200,27.351473,20.657937,6.249191,-6.950636,5.824882
0.010000,26.247077,278.047399,27.558675,20.720234,6.229648,-1.954294,5.823502
0.010000,26.433260,277.955070,27.766493,20.781856,6.162261,-6.738668,5.822144
0.010000,26.619867,277.862218,27.974925,20.843171,6.131473,-3.078797,5.820809
0.010000,26.806895,277.768847,28.183965,20.903932,6.076078,-5.539527,5.819497
0.010000,26.994340,277.674964,28.393607,20.964245,6.031290,-4.478792,5.818208
